,ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
38,346418399,20190415,,,649-113152,22582017+3939069,,J225820.17+393906.8,1928634865041336576,,,STAR,tmgaia2,344.584093650186,39.6518987830107,tmgaia2,-5.63727,0.0852966,-4.05859,0.0950751,gaia2,0.663976,0.0758918,gaia2,100.353026973463,-18.2098903379843,5.08537299438898,41.8264880344242,17.24,0.077,16.36,1.133,,,,,,,,,,,14.972,0.044,14.458,0.043,14.51,0.095,AAA-222-111-000-0-0,,14.313,0.027,14.248,0.045,12.651,,8.815,,16.3808,0.000684,15.7961,0.0066,rered,gaia2,5286.0,122.0,4.4701,,,,0.919401,,0.91,,1.17092,,DWARF,0.5945843,,1437.17,162.375,0.109115,0.00421492,,,,,,0.00544929,0.00298055,panstarrs,,,,,,,,,,,144.91,179.84,bj2018,,,dered,16.8734,0.003318,15.7407,0.00235,1,,ucac4,bpbj,,1.40612114092291,1.47441235632288,344.584062126016,39.6518813085303,0.0450543669888092,0.0469687578628374,1,0,490472907
39,346418409,20190415,,3219-01535-1,649-113163,22582641+3939318,,J225826.34+393931.5,1928635273060384768,50924572,,STAR,tmgaia2,344.610092662214,39.6588760168157,tmgaia2,-79.0499,0.044021,-38.0288,0.0447589,gaia2,8.86938,0.0360883,gaia2,100.375170435572,-18.2125174446635,5.11322242045361,41.8221695740397,13.136,0.276,11.741,0.04,,,,,,,,,,,10.108,0.026,9.603,0.03,9.535,0.022,AAA-222-111-000-0-0,,9.462,0.022,9.525,0.02,9.432,0.034,8.413,,11.5051,0.000572,10.9243,0.0061,rered,gaia2,4993.0,127.12,4.66918,0.0887258,,,0.696945,0.04299,0.827,0.103223,2.44293,0.620161,DWARF,0.271980554,0.0109383,112.383,0.459,0.0179932,0.0124138147,171.0,0.03852341,,,0.00221117679,0.00909803,0.0157296,panstarrs,0.0832613,0.123185,0.0445025,0.0414774,0.64493,0.595393,0.110159,0.0672926,0.0103323,0.0115443,0.457,0.461,bj2018,133.485,120.756,dered,12.0084,0.001351,10.8739,0.000755,1,,tycho2v3,tycho2b3,,0.725701487782037,0.694164180195323,344.609650562745,39.6587122825413,0.0231362796810682,0.0235982684437172,1,0,490472917
40,346418413,20190415,,,,22582933+3939456,,J225829.29+393945.1,1928635204341595264,,,STAR,tmgaia2,344.622176466802,39.6626832305606,tmgaia2,-0.901716,0.219025,-3.14555,0.235331,gaia2,0.474245,0.187133,gaia2,100.385725467951,-18.2132293631528,5.12655448323139,41.8206464181952,19.363,0.137,18.4484,0.0554,,,,,,,,,,,16.38,0.12,15.75,0.143,15.157,0.162,BBC-222-111-000-0-0,,15.593,0.042,15.635,0.117,12.393,,8.847,,18.093,0.011713,17.3987,0.0135,rered,gaia2,4694.0,163.0,4.63819,,,,0.687813,,0.75,,2.30489,,DWARF,0.206922457,,1785.11,589.045,0.0916155,0.005524215,,,,,,0.00350652,0.00754191,panstarrs,,,,,,,,,,,442.54,735.55,bj2018,,,dered,18.6881,0.048261,17.3113,0.034969,1,,gaia2,bpbj,,3.61071897799534,3.64927059329125,344.62217142353,39.6626696872204,0.114163802682498,0.109396519734551,1,0,490472921
41,346418417,20190415,,,,22583499+3940235,,J225834.98+394023.4,1928634590163431040,,,STAR,tmgaia2,344.645797974508,39.6731811781472,tmgaia2,-3.21057,0.112546,-3.34222,0.116151,gaia2,0.320056,0.0948323,gaia2,100.407782495994,-18.2118753273632,5.15472362835624,41.8202888863283,17.185,0.093,17.0822,0.0459,,,,,,,,,,,15.835,0.07,15.348,0.11,15.381,0.19,ABC-222-111-000-0-0,,15.378,0.041,15.223,0.084,12.503,,8.666,,16.9159,0.000837,16.4416,0.0069,rered,gaia2,5886.0,124.0,4.49559,,,,0.968126,,1.07,,1.1792,,DWARF,1.01353729,,2519.8,579.6,0.0921577,0.005160235,,,,,,0.00303177,0.0072887,panstarrs,,,,,,,,,,,471.81,687.39,bj2018,,,dered,17.2836,0.006491,16.3765,0.003298,1,,gaia2,bpbj,,1.85545392493123,1.80127715958865,344.645780015154,39.6731667880348,0.0594503371660829,0.0580817502791418,1,0,490472925
42,346418362,20190415,,,649-113157,22582439+3936278,,J225824.38+393627.7,1928633937328406016,50779814,,STAR,tmgaia2,344.601630590377,39.6077380139017,tmgaia2,-7.70087,0.06153,-10.0655,0.0697657,gaia2,0.65008,0.0516253,gaia2,100.345138261292,-18.2554585574876,5.07043389079952,41.7816707253894,16.717,0.0,16.147,0.252,,,,,,,,,,,14.497,0.039,14.085,0.044,14.075,0.064,AAA-222-111-000-0-0,,14.047,0.025,14.107,0.04,12.6,,8.792,,15.7583,0.000561,15.2369,0.007,rered,gaia2,5631.0,123.0,4.3761,,,,1.07395,,1.0,,0.807335,,DWARF,1.0447228,,1469.22,113.83,0.102709,0.005552875,,,,,,0.00341813,0.00768762,panstarrs,,,,,,,,,,,105.3,122.36,bj2018,,,dered,16.1796,0.003347,15.178,0.001928,1,,ucac4,apassdr9,,1.01421360500948,1.08193209383295,344.60158755383,39.6076946763398,0.033348506216206,0.034922017181555,1,0,490472870
43,346418418,20190415,,,,22583912+3940287,,J225838.96+394029.4,1928634620226059520,,,STAR,tmgaia2,344.662920765962,39.6746698340736,tmgaia2,-0.670973,0.188323,-2.3232,0.190247,gaia2,0.40159,0.158027,gaia2,100.420916415523,-18.2163766464569,5.17091325327618,41.814781791455,18.965,0.154,18.2252,0.0461,,,,,,,,,,,16.551,0.138,16.273,0.22,15.513,,BDU-220-110-000-0-0,,15.688,0.047,16.0,0.159,12.415,0.391,9.028,,17.9883,0.00137,17.4171,0.007,rered,gaia2,5299.0,126.0,4.8421,,,,0.599107,,0.91,,4.23184,,DWARF,0.2549638,,2017.61,612.52,0.0920258,0.00534336,,,,,,0.00342074,0.00726598,panstarrs,,,,,,,,,,,471.89,753.15,bj2018,,,dered,18.469,0.010908,17.3635,0.006452,1,,gaia2,bpbj,,3.10472105417419,2.95032934774987,344.662917012578,39.6746598314069,0.0988120927507638,0.0940943026006534,1,0,490472926
44,346418428,20190415,,,,22581803+3941453,,J225818.03+394145.3,1928638502876521344,,,STAR,tmgaia2,344.575205418364,39.6959207494048,tmgaia2,-4.82629,0.110222,-1.82507,0.10914,gaia2,0.227742,0.0884832,gaia2,100.367140129696,-18.1674054994128,5.10791944415396,41.8677511837124,17.217,0.087,17.0163,0.046,,,,,,,,,,,15.674,0.061,15.19,0.088,15.029,0.146,AAB-222-111-000-0-0,,15.066,0.034,15.32,0.092,12.551,,9.05,,16.8246,0.001861,16.3126,0.0072,rered,gaia2,5648.0,125.0,4.1845,,,,1.339,,1.0,,0.416537,,DWARF,1.64375758,,3051.43,719.72,0.0928961,0.00539906,,,,,,0.00544517,0.00535295,panstarrs,,,,,,,,,,,590.77,848.67,bj2018,,,dered,17.2307,0.007016,16.2478,0.00439,1,,gaia2,bpbj,,1.81721456902973,1.69254606679981,344.575178412068,39.6959128914676,0.0564644223444563,0.0544499709779707,1,0,490472936
45,346418433,20190415,,,,22582138+3942153,,J225821.54+394216.6,1928635582298771584,,,STAR,tmgaia2,344.589119581809,39.7042332706758,tmgaia2,0.35472,0.147751,-0.525981,0.142777,gaia2,0.236213,0.119551,gaia2,100.381119322278,-18.1647066621277,5.12599103230165,41.8693642341028,17.004,0.14,17.7241,0.046,,,,,,,,,,,16.169,0.126,15.883,0.162,15.753,0.27,BCD-222-111-000-0-0,,15.409,0.038,15.516,0.111,12.554,,9.144,,17.5405,0.001145,17.04,0.007,rered,gaia2,5720.0,127.0,4.59255,,,,0.845392,,1.02,,1.68821,,DWARF,0.6892788,,2754.11,765.94,0.0928606,0.005372515,,,,,,0.00549104,0.00525399,panstarrs,,,,,,,,,,,613.08,918.8,bj2018,,,dered,17.9374,0.009539,16.9779,0.0064,1,,gaia2,bpbj,,2.43604380261655,2.21419432317756,344.589121566942,39.7042310060354,0.076650046780432,0.0713790438397822,1,0,490472941
46,346418435,20190415,,,,22582456+3942180,,J225824.61+394217.4,1928635582298771456,,,STAR,tmgaia2,344.602413734496,39.7049895897049,tmgaia2,-2.0897,0.180103,-1.81543,0.174351,gaia2,0.244583,0.150806,gaia2,100.391119992919,-18.1685653188152,5.13828723385047,41.8647456539562,19.411,0.115,18.1743,0.0465,,,,,,,,,,,16.142,0.095,15.644,0.136,15.634,0.248,ABD-222-111-000-0-0,,15.207,0.037,15.409,0.096,12.757,,9.119,,17.8219,0.001235,17.1301,0.0068,rered,gaia2,4708.0,125.0,4.23278,,,,1.09692,,0.75,,0.568253,,DWARF,0.532582343,,2528.56,783.32,0.0928311,0.00533799,,,,,,0.00549032,0.00518566,panstarrs,,,,,,,,,,,616.55,950.09,bj2018,,,dered,18.4417,0.014676,17.071,0.00553,1,,gaia2,bpbj,,2.96945395431941,2.70389498217721,344.602402039701,39.7049817732707,0.093419720831647,0.0886759189567495,1,0,490472943
47,346418368,20190415,,,649-113167,22583047+3937109,,,1928634006047882624,,,STAR,tmgaia2,344.626982078207,39.6197257918748,tmgaia2,-4.01531,0.0386575,-0.692884,0.0408867,gaia2,0.260973,0.0331314,gaia2,100.369168196956,-18.2533757303293,5.10116292167864,41.7819068941971,14.637,0.058,14.953,0.011,,,,,,,,,,,14.256,0.023,14.142,0.042,14.194,0.075,AAA-222-111-000-0-0,,,,,,,,,,14.8316,0.000356,14.6419,0.0075,rered,gaia2,7949.0,122.0,4.16836,,,,1.88525,,1.91,,0.285051,,DWARF,12.7845335,,3307.87,361.79,0.104989,0.005746695,,,,,,0.0039966,0.00749679,panstarrs,,,,,,,,,,,325.28,398.3,bj2018,,,dered,14.9642,0.001257,14.5768,0.001181,1,,ucac4,bpbj,,0.637243131752174,0.634127510410762,344.626959634639,39.6197228086265,0.0215019778520579,0.0220552045315522,1,0,490472876
48,346418373,20190415,,,649-113172,22583671+3937365,,J225836.70+393736.4,1928634177846575104,50924582,,STAR,tmgaia2,344.652958219788,39.6268158821365,tmgaia2,-2.37318,0.025708,-3.17685,0.028701,gaia2,0.888541,0.0219297,gaia2,100.391363557834,-18.255886080386,5.12906297762785,41.7776955847123,14.261,0.052,13.505,0.08,,,,,,,,,,,12.089,0.021,11.783,0.028,11.709,0.023,AAA-222-111-000-0-0,,11.672,0.022,11.713,0.021,11.845,0.25,9.078,,13.3201,0.000267,12.8239,0.0071,rered,gaia2,5779.0,132.369,3.72907,0.0802862,,,2.30684,0.128438,1.04,0.129898,0.0847195,0.0191821,DWARF,5.347353,0.2992615,1090.01,26.255,0.100476,0.006049065,169.0,0.02517569,,,0.000114478637,0.00453214,0.00756599,panstarrs,0.125979,0.133816,0.109459,0.147416,0.0163737,0.0219904,0.0752606,0.0853117,0.289879,0.308644,25.64,26.87,bj2018,152.942,111.796,dered,13.7165,0.001262,12.7657,0.000856,1,,ucac4,apassdr9,,0.423777599377638,0.445109303885116,344.652944953543,39.626802204033,0.0139672527792147,0.0147302177459433,1,0,490472881
